Num densities: 3080
Num mixtures: 199
1/500 WER: 0.000000% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
311/500 WER: 6.646825% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
312/500 WER: 6.726014% (S/I/D) 1/0/0 | 5 7 2 | 3 7 2 
313/500 WER: 6.706114% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
314/500 WER: 6.686332% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
315/500 WER: 6.666667% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
316/500 WER: 6.647116% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
317/500 WER: 6.627680% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
318/500 WER: 6.608358% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
319/500 WER: 6.589147% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
320/500 WER: 6.570048% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
321/500 WER: 6.538462% (S/I/D) 0/0/0 | 4 5 6 6 4 | 4 5 6 6 4 
322/500 WER: 6.519655% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
323/500 WER: 6.500956% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
324/500 WER: 6.482364% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
325/500 WER: 6.463878% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
326/500 WER: 6.445498% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
327/500 WER: 6.427221% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
328/500 WER: 6.409048% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
329/500 WER: 6.390977% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
330/500 WER: 6.373008% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
331/500 WER: 6.355140% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
332/500 WER: 6.337372% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
333/500 WER: 6.319703% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
334/500 WER: 6.302132% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
335/500 WER: 6.284658% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
336/500 WER: 6.267281% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
337/500 WER: 6.250000% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
338/500 WER: 6.466302% (S/I/D) 1/0/2 | 3 7 1 3 1 1 6 8 | 10 8 1 7 1 3 1 1 6 8 
339/500 WER: 6.448683% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
340/500 WER: 6.431159% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
341/500 WER: 6.413731% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
342/500 WER: 6.396396% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
343/500 WER: 6.379155% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
344/500 WER: 6.350626% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
345/500 WER: 6.333631% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
346/500 WER: 6.316726% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
347/500 WER: 6.299911% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
348/500 WER: 6.283186% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
349/500 WER: 6.266549% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
350/500 WER: 6.250000% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
351/500 WER: 6.233538% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
352/500 WER: 6.381119% (S/I/D) 2/0/0 | 11 10 5 6 6 | 7 10 5 6 8 
353/500 WER: 6.625981% (S/I/D) 2/0/1 | 10 9 | 11 7 3 
354/500 WER: 6.608696% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
355/500 WER: 6.678231% (S/I/D) 1/0/0 | 7 8 9 | 10 8 9 
356/500 WER: 6.660900% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
357/500 WER: 6.643658% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
358/500 WER: 6.626506% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
359/500 WER: 6.609442% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
360/500 WER: 6.678082% (S/I/D) 1/0/0 | 3 1 11 | 9 1 11 
361/500 WER: 6.660974% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
362/500 WER: 6.643952% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
363/500 WER: 6.615776% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
364/500 WER: 6.598985% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
365/500 WER: 6.751055% (S/I/D) 2/0/0 | 2 8 2 | 3 8 3 
366/500 WER: 6.734007% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
367/500 WER: 6.801008% (S/I/D) 1/0/0 | 1 4 1 | 6 4 1 
368/500 WER: 6.867672% (S/I/D) 1/0/0 | 11 8 6 | 7 8 6 
369/500 WER: 6.934002% (S/I/D) 1/0/0 | 8 5 2 | 8 5 3 
370/500 WER: 6.916667% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
371/500 WER: 6.899418% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
372/500 WER: 6.882255% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
373/500 WER: 6.947891% (S/I/D) 1/0/0 | 5 3 10 | 5 2 10 
374/500 WER: 6.930693% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
375/500 WER: 6.913580% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
376/500 WER: 6.896552% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
377/500 WER: 6.879607% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
378/500 WER: 6.862745% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
379/500 WER: 6.834825% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
380/500 WER: 6.818182% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
381/500 WER: 6.790622% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
382/500 WER: 6.774194% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
383/500 WER: 6.838294% (S/I/D) 0/1/0 | 5 10 6 7 | 5 10 6 
384/500 WER: 6.821830% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
385/500 WER: 6.805444% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
386/500 WER: 6.789137% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
387/500 WER: 6.772908% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
388/500 WER: 6.746032% (S/I/D) 0/0/0 | 11 3 4 1 9 | 11 3 4 1 9 
389/500 WER: 6.698188% (S/I/D) 0/0/0 | 10 7 7 8 4 2 5 7 7 | 10 7 7 8 4 2 5 7 7 
390/500 WER: 6.682390% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
391/500 WER: 6.656226% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
392/500 WER: 6.640625% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
393/500 WER: 6.614786% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
394/500 WER: 6.599379% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
395/500 WER: 6.584043% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
396/500 WER: 6.568779% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
397/500 WER: 6.553585% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
398/500 WER: 6.538462% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
399/500 WER: 6.523408% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
400/500 WER: 6.508423% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
401/500 WER: 6.493506% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
402/500 WER: 6.478659% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
403/500 WER: 6.463878% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
404/500 WER: 6.449165% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
405/500 WER: 6.434519% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
406/500 WER: 6.410256% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
407/500 WER: 6.395786% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
408/500 WER: 6.531532% (S/I/D) 1/1/0 | 2 1 1 7 | 2 1 3 
409/500 WER: 6.741573% (S/I/D) 0/0/3 | | 11 8 7 
410/500 WER: 6.726457% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
411/500 WER: 6.711409% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
412/500 WER: 6.770833% (S/I/D) 0/1/0 | 2 4 2 9 | 2 4 2 
413/500 WER: 6.755754% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
414/500 WER: 6.740741% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
415/500 WER: 6.725795% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
416/500 WER: 6.784661% (S/I/D) 1/0/0 | 1 10 6 | 5 10 6 
417/500 WER: 6.759735% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
418/500 WER: 6.744868% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
419/500 WER: 6.803219% (S/I/D) 1/0/0 | 4 8 7 | 4 8 4 
420/500 WER: 6.788321% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
421/500 WER: 6.773489% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
422/500 WER: 6.758721% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
423/500 WER: 6.744017% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
424/500 WER: 6.729378% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
425/500 WER: 6.714801% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
426/500 WER: 6.690647% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
427/500 WER: 6.748026% (S/I/D) 0/1/0 | 3 6 9 8 | 3 6 9 
428/500 WER: 6.733524% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
429/500 WER: 6.709493% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
430/500 WER: 6.695157% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
431/500 WER: 6.680881% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
432/500 WER: 6.666667% (S/I/D) 0/0/0 | 2 2 1 | 2 2 1 
433/500 WER: 6.652512% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
434/500 WER: 6.638418% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
435/500 WER: 6.624383% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
436/500 WER: 6.610408% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
437/500 WER: 6.596491% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
438/500 WER: 6.582633% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
439/500 WER: 6.559665% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
440/500 WER: 6.532314% (S/I/D) 0/0/0 | 2 3 4 1 5 9 | 2 3 4 1 5 9 
441/500 WER: 6.518724% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
442/500 WER: 6.625259% (S/I/D) 1/1/0 | 4 1 3 5 8 6 9 8 | 6 3 5 8 6 9 8 
443/500 WER: 6.611570% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
444/500 WER: 6.597938% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
445/500 WER: 6.575342% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
446/500 WER: 6.561859% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
447/500 WER: 6.539510% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
448/500 WER: 6.594154% (S/I/D) 0/1/0 | 3 7 2 7 | 3 7 2 
449/500 WER: 6.580733% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
450/500 WER: 6.567366% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
451/500 WER: 6.554054% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
452/500 WER: 6.540796% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
453/500 WER: 6.527591% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
454/500 WER: 6.648758% (S/I/D) 2/0/0 | 2 2 9 | 5 2 10 
455/500 WER: 6.635389% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
456/500 WER: 6.622074% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
457/500 WER: 6.608812% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
458/500 WER: 6.586826% (S/I/D) 0/0/0 | 11 3 4 1 9 | 11 3 4 1 9 
459/500 WER: 6.573705% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
460/500 WER: 6.560636% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
461/500 WER: 6.547619% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
462/500 WER: 6.534653% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
463/500 WER: 6.521739% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
464/500 WER: 6.508876% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
465/500 WER: 6.561680% (S/I/D) 0/1/0 | 2 5 1 1 | 2 5 1 
466/500 WER: 6.679764% (S/I/D) 1/0/1 | 10 10 | 10 4 9 
467/500 WER: 6.928105% (S/I/D) 2/2/0 | 4 1 1 6 5 | 9 9 6 
468/500 WER: 6.979778% (S/I/D) 1/0/0 | 2 8 7 | 11 8 7 
469/500 WER: 6.966146% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
470/500 WER: 7.017544% (S/I/D) 1/0/0 | 3 6 8 | 3 6 9 
471/500 WER: 7.198444% (S/I/D) 2/0/1 | 1 3 | 2 5 1 
472/500 WER: 7.249191% (S/I/D) 0/1/0 | 10 10 1 7 | 10 10 1 
473/500 WER: 7.235142% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
474/500 WER: 7.221148% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
475/500 WER: 7.207207% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
476/500 WER: 7.179487% (S/I/D) 0/0/0 | 6 10 3 7 4 6 | 6 10 3 7 4 6 
477/500 WER: 7.165707% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
478/500 WER: 7.151980% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
479/500 WER: 7.138305% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
480/500 WER: 7.124682% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
481/500 WER: 7.111111% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
482/500 WER: 7.070707% (S/I/D) 0/0/0 | 10 8 5 5 1 4 7 3 3 | 10 8 5 5 1 4 7 3 3 
483/500 WER: 7.057341% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
484/500 WER: 7.044025% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
485/500 WER: 7.030760% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
486/500 WER: 7.017544% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
487/500 WER: 7.004378% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
488/500 WER: 6.991261% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
489/500 WER: 6.978193% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
490/500 WER: 6.965174% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
491/500 WER: 6.952204% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
492/500 WER: 6.939281% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
493/500 WER: 6.926407% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
494/500 WER: 6.913580% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
495/500 WER: 6.900801% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
496/500 WER: 6.888069% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
497/500 WER: 6.875384% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
498/500 WER: 6.862745% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
499/500 WER: 6.911315% (S/I/D) 0/0/1 | 10 1 | 10 10 1 
500/500 WER: 6.898657% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
WER: 6.898657% (S/I/D) 56/20/37
SER: 14.800000%
Time: 1.979096 seconds
RTF: 0.001230

