1/500 WER: 0.000000% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
310/500 WER: 5.074627% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
311/500 WER: 5.059524% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
312/500 WER: 5.143422% (S/I/D) 1/0/0 | 5 7 2 | 3 7 2 
313/500 WER: 5.128205% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
314/500 WER: 5.113078% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
315/500 WER: 5.098039% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
316/500 WER: 5.083089% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
317/500 WER: 5.068226% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
318/500 WER: 5.053450% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
319/500 WER: 5.038760% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
320/500 WER: 5.024155% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
321/500 WER: 5.000000% (S/I/D) 0/0/0 | 4 5 6 6 4 | 4 5 6 6 4 
322/500 WER: 5.081496% (S/I/D) 1/0/0 | 11 10 11 | 11 9 11 
323/500 WER: 5.066922% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
324/500 WER: 5.052431% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
325/500 WER: 5.038023% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
326/500 WER: 5.023697% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
327/500 WER: 5.009452% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
328/500 WER: 4.995287% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
329/500 WER: 4.981203% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
330/500 WER: 4.967198% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
331/500 WER: 4.953271% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
332/500 WER: 4.939422% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
333/500 WER: 4.925651% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
334/500 WER: 4.911956% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
335/500 WER: 4.898336% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
336/500 WER: 4.884793% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
337/500 WER: 4.871324% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
338/500 WER: 4.918033% (S/I/D) 0/0/1 | 8 1 7 1 3 1 1 6 8 | 10 8 1 7 1 3 1 1 6 8 
339/500 WER: 4.904632% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
340/500 WER: 4.891304% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
341/500 WER: 4.878049% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
342/500 WER: 4.954955% (S/I/D) 1/0/0 | 10 4 10 | 10 4 9 
343/500 WER: 4.941599% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
344/500 WER: 4.919499% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
345/500 WER: 4.906334% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
346/500 WER: 4.893238% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
347/500 WER: 4.880213% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
348/500 WER: 4.867257% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
349/500 WER: 4.854369% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
350/500 WER: 4.841549% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
351/500 WER: 4.828797% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
352/500 WER: 4.982517% (S/I/D) 1/1/0 | 11 10 5 6 8 8 | 7 10 5 6 8 
353/500 WER: 4.969486% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
354/500 WER: 4.956522% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
355/500 WER: 4.943625% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
356/500 WER: 4.930796% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
357/500 WER: 4.918033% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
358/500 WER: 4.905336% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
359/500 WER: 4.978541% (S/I/D) 1/0/0 | 2 6 9 | 3 6 9 
360/500 WER: 5.051370% (S/I/D) 1/0/0 | 3 1 11 | 9 1 11 
361/500 WER: 5.038429% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
362/500 WER: 5.025554% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
363/500 WER: 5.089059% (S/I/D) 1/0/0 | 3 3 4 1 9 | 2 3 4 1 9 
364/500 WER: 5.076142% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
365/500 WER: 5.232068% (S/I/D) 2/0/0 | 2 8 9 | 3 8 3 
366/500 WER: 5.387205% (S/I/D) 2/0/0 | 1 4 1 | 2 4 2 
367/500 WER: 5.457599% (S/I/D) 1/0/0 | 1 4 1 | 6 4 1 
368/500 WER: 5.443886% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
369/500 WER: 5.513784% (S/I/D) 1/0/0 | 8 5 2 | 8 5 3 
370/500 WER: 5.500000% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
371/500 WER: 5.486284% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
372/500 WER: 5.472637% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
373/500 WER: 5.541770% (S/I/D) 1/0/0 | 5 3 10 | 5 2 10 
374/500 WER: 5.528053% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
375/500 WER: 5.514403% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
376/500 WER: 5.500821% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
377/500 WER: 5.569206% (S/I/D) 1/0/0 | 3 6 10 | 3 6 9 
378/500 WER: 5.555556% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
379/500 WER: 5.532954% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
380/500 WER: 5.519481% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
381/500 WER: 5.497171% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
382/500 WER: 5.483871% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
383/500 WER: 5.551086% (S/I/D) 0/1/0 | 5 10 6 9 | 5 10 6 
384/500 WER: 5.617978% (S/I/D) 1/0/0 | 11 8 1 | 11 8 7 
385/500 WER: 5.604484% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
386/500 WER: 5.670927% (S/I/D) 0/1/0 | 11 8 7 1 | 11 8 7 
387/500 WER: 5.657371% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
388/500 WER: 5.634921% (S/I/D) 0/0/0 | 11 3 4 1 9 | 11 3 4 1 9 
389/500 WER: 5.594957% (S/I/D) 0/0/0 | 10 7 7 8 4 2 5 7 7 | 10 7 7 8 4 2 5 7 7 
390/500 WER: 5.581761% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
391/500 WER: 5.559906% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
392/500 WER: 5.546875% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
393/500 WER: 5.525292% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
394/500 WER: 5.512422% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
395/500 WER: 5.499613% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
396/500 WER: 5.486862% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
397/500 WER: 5.474171% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
398/500 WER: 5.461538% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
399/500 WER: 5.525710% (S/I/D) 1/0/0 | 3 7 3 | 3 7 2 
400/500 WER: 5.513017% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
401/500 WER: 5.500382% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
402/500 WER: 5.487805% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
403/500 WER: 5.475285% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
404/500 WER: 5.462822% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
405/500 WER: 5.450416% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
406/500 WER: 5.429864% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
407/500 WER: 5.417607% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
408/500 WER: 5.480480% (S/I/D) 0/1/0 | 2 1 3 7 | 2 1 3 
409/500 WER: 5.543071% (S/I/D) 1/0/0 | 11 1 7 | 11 8 7 
410/500 WER: 5.530643% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
411/500 WER: 5.518270% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
412/500 WER: 5.580357% (S/I/D) 0/1/0 | 2 4 2 9 | 2 4 2 
413/500 WER: 5.567929% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
414/500 WER: 5.555556% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
415/500 WER: 5.543237% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
416/500 WER: 5.530973% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
417/500 WER: 5.510654% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
418/500 WER: 5.498534% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
419/500 WER: 5.486467% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
420/500 WER: 5.474453% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
421/500 WER: 5.462491% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
422/500 WER: 5.450581% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
423/500 WER: 5.438724% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
424/500 WER: 5.426918% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
425/500 WER: 5.415162% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
426/500 WER: 5.395683% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
427/500 WER: 5.455851% (S/I/D) 0/1/0 | 3 6 9 8 | 3 6 9 
428/500 WER: 5.444126% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
429/500 WER: 5.424697% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
430/500 WER: 5.413105% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
431/500 WER: 5.401564% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
432/500 WER: 5.390071% (S/I/D) 0/0/0 | 2 2 1 | 2 2 1 
433/500 WER: 5.449398% (S/I/D) 0/1/0 | 5 7 6 7 | 5 7 6 
434/500 WER: 5.437853% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
435/500 WER: 5.426357% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
436/500 WER: 5.414909% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
437/500 WER: 5.403509% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
438/500 WER: 5.392157% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
439/500 WER: 5.373343% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
440/500 WER: 5.350938% (S/I/D) 0/0/0 | 2 3 4 1 5 9 | 2 3 4 1 5 9 
441/500 WER: 5.339806% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
442/500 WER: 5.383023% (S/I/D) 0/1/0 | 4 6 3 5 8 6 9 8 | 6 3 5 8 6 9 8 
443/500 WER: 5.371901% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
444/500 WER: 5.360825% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
445/500 WER: 5.342466% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
446/500 WER: 5.331511% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
447/500 WER: 5.313351% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
448/500 WER: 5.370496% (S/I/D) 0/1/0 | 3 7 2 7 | 3 7 2 
449/500 WER: 5.359566% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
450/500 WER: 5.348680% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
451/500 WER: 5.337838% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
452/500 WER: 5.327040% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
453/500 WER: 5.316285% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
454/500 WER: 5.305574% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
455/500 WER: 5.294906% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
456/500 WER: 5.284281% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
457/500 WER: 5.273698% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
458/500 WER: 5.256154% (S/I/D) 0/0/0 | 11 3 4 1 9 | 11 3 4 1 9 
459/500 WER: 5.245684% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
460/500 WER: 5.235255% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
461/500 WER: 5.224868% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
462/500 WER: 5.214521% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
463/500 WER: 5.204216% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
464/500 WER: 5.193951% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
465/500 WER: 5.183727% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
466/500 WER: 5.304519% (S/I/D) 1/0/1 | 10 10 | 10 4 9 
467/500 WER: 5.490196% (S/I/D) 1/2/0 | 9 4 1 6 4 | 9 9 6 
468/500 WER: 5.479452% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
469/500 WER: 5.533854% (S/I/D) 1/0/0 | 6 4 3 | 6 4 1 
470/500 WER: 5.588044% (S/I/D) 1/0/0 | 3 6 3 | 3 6 9 
471/500 WER: 5.706874% (S/I/D) 1/0/1 | 3 1 | 2 5 1 
472/500 WER: 5.825243% (S/I/D) 1/1/0 | 9 10 1 7 | 10 10 1 
473/500 WER: 5.813953% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
474/500 WER: 5.802708% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
475/500 WER: 5.791506% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
476/500 WER: 5.769231% (S/I/D) 0/0/0 | 6 10 3 7 4 6 | 6 10 3 7 4 6 
477/500 WER: 5.758157% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
478/500 WER: 5.747126% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
479/500 WER: 5.736138% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
480/500 WER: 5.725191% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
481/500 WER: 5.714286% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
482/500 WER: 5.681818% (S/I/D) 0/0/0 | 10 8 5 5 1 4 7 3 3 | 10 8 5 5 1 4 7 3 3 
483/500 WER: 5.671078% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
484/500 WER: 5.660377% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
485/500 WER: 5.649718% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
486/500 WER: 5.639098% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
487/500 WER: 5.628518% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
488/500 WER: 5.617978% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
489/500 WER: 5.607477% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
490/500 WER: 5.597015% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
491/500 WER: 5.586592% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
492/500 WER: 5.576208% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
493/500 WER: 5.565863% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
494/500 WER: 5.555556% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
495/500 WER: 5.545287% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
496/500 WER: 5.535055% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
497/500 WER: 5.524862% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
498/500 WER: 5.514706% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
499/500 WER: 5.565749% (S/I/D) 1/0/0 | 10 3 1 | 10 10 1 
500/500 WER: 5.555556% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
WER: 5.555556% (S/I/D) 57/26/8
SER: 14.800000%
Time: 30.198873 seconds
RTF: 0.018769
